source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,"Join me at 4pm over at the Lincoln Memorial with my family!
#Inauguration2017 https://t.co/GQeQpJOgWz",Thu Jan 19 20:21:36 +0000 2017,12297,66188,FALSE,822177206633955328
Twitter for iPhone,"Thank you for joining us at the Lincoln Memorial tonight- a very special evening! Together, we are going to MAKE AM… https://t.co/OSxa3BamHs",Fri Jan 20 00:40:51 +0000 2017,34204,165943,FALSE,822242449053614081
Twitter for iPhone,"Thank you for a wonderful evening in Washington, D.C. #Inauguration https://t.co/a6xpFQTHj5",Fri Jan 20 04:24:33 +0000 2017,20770,112829,FALSE,822298747421986828
Twitter for Android,It all begins today! I will see you at 11:00 A.M. for the swearing-in. THE MOVEMENT CONTINUES - THE WORK BEGINS!,Fri Jan 20 12:31:53 +0000 2017,70523,268372,FALSE,822421390125043713
Twitter for iPhone,"Today we are not merely transferring power from one Administration to another, or from one party to another – but we are transferring...",Fri Jan 20 17:51:25 +0000 2017,20125,109640,FALSE,822501803615014918
Twitter for iPhone,"power from Washington, D.C. and giving it back to you, the American People. #InaugurationDay",Fri Jan 20 17:51:58 +0000 2017,18362,91143,FALSE,822501939267141634
Twitter for iPhone,"What truly matters is not which party controls our government, but whether our government is controlled by the people.",Fri Jan 20 17:52:45 +0000 2017,42790,180394,FALSE,822502135233384448
Twitter for iPhone,"January 20th 2017, will be remembered as the day the people became the rulers of this nation again.",Fri Jan 20 17:53:17 +0000 2017,60604,218555,FALSE,822502270503972872
Twitter for iPhone,"The forgotten men and women of our country will be forgotten no longer. From this moment on, it’s going to be #AmericaFirst🇺🇸",Fri Jan 20 17:54:00 +0000 2017,34939,148031,FALSE,822502450007515137
Twitter for iPhone,We will bring back our jobs. We will bring back our borders. We will bring back our wealth - and we will bring back our dreams!,Fri Jan 20 17:54:36 +0000 2017,37458,173821,FALSE,822502601304526848
Twitter for iPhone,"We will follow two simple rules: BUY AMERICAN &amp; HIRE AMERICAN!
#InaugurationDay #MAGA🇺🇸",Fri Jan 20 17:55:44 +0000 2017,38092,161358,FALSE,822502887477673984
Twitter for iPhone,It is time to remember that...https://t.co/ZKyOiOor62,Fri Jan 20 17:58:24 +0000 2017,9139,58946,FALSE,822503558369181697
Twitter for iPhone,"So to all Americans, in every city near and far, small and large, from mountain to mountain...https://t.co/cZKkrGXLSi",Fri Jan 20 18:00:43 +0000 2017,14039,86467,FALSE,822504142178500608
Twitter for iPhone,"TO ALL AMERICANS🇺🇸
https://t.co/D7Es6ie4fY",Fri Jan 20 18:13:48 +0000 2017,16522,92002,FALSE,822507434396753921
Twitter for iPhone,"THANK YOU for another wonderful evening in Washington, D.C. TOGETHER, we will MAKE AMERICA GREAT AGAIN🇺🇸 https://t.co/V3aoj9RUh4",Sat Jan 21 04:56:15 +0000 2017,52468,289942,FALSE,822669114237943808
Twitter for Android,A fantastic day and evening in Washington D.C.Thank you to @FoxNews and so many other news outlets for the GREAT reviews of the speech!,Sat Jan 21 11:53:41 +0000 2017,23337,177579,FALSE,822774162011910144
Twitter for iPhone,"RT @WhiteHouse: ""Do not allow anyone to tell you that it cannot be done. No challenge can match the HEART and FIGHT and SPIRIT of America.""…",Sat Jan 21 23:54:31 +0000 2017,28013,0,TRUE,822955565949272065
Twitter for Android,"Had a great meeting at CIA Headquarters yesterday, packed house, paid great respect to Wall, long standing ovations, amazing people. WIN!",Sun Jan 22 12:35:09 +0000 2017,16906,127677,FALSE,823146987117772800
Twitter for Android,Watched protests yesterday but was under the impression that we just had an election! Why didn't these people vote? Celebs hurt cause badly.,Sun Jan 22 12:47:21 +0000 2017,45718,213295,FALSE,823150055418920960
Twitter for Android,"Wow, television ratings just out: 31 million people watched the Inauguration, 11 million more than the very good ratings from 4 years ago!",Sun Jan 22 12:51:36 +0000 2017,40085,217610,FALSE,823151124815507460
Twitter for Android,"Peaceful protests are a hallmark of our democracy. Even if I don't always agree, I recognize the rights of people to express their views.",Sun Jan 22 14:23:17 +0000 2017,81527,390826,FALSE,823174199036542980
Twitter for Android,Busy week planned with a heavy focus on jobs and national security. Top executives coming in at 9:00 A.M. to talk manufacturing in America.,Mon Jan 23 11:38:16 +0000 2017,26750,177839,FALSE,823495059010109440
Twitter for Android,Will be meeting at 9:00 with top automobile executives concerning jobs in America. I want new plants to be built here for cars sold here!,Tue Jan 24 11:11:47 +0000 2017,23743,154857,FALSE,823850781946343427
Twitter for iPhone,A photo delivered yesterday that will be displayed in the upper/lower press hall. Thank you Abbas! https://t.co/Uzp0ivvRp0,Tue Jan 24 16:58:06 +0000 2017,20939,109406,FALSE,823937936056008704
Twitter for iPhone,"Great meeting with automobile industry leaders at the @WhiteHouse this morning. Together, we will #MAGA! https://t.co/OXdiLOkGsZ",Tue Jan 24 17:04:01 +0000 2017,16331,99607,FALSE,823939422743830528
Twitter for iPhone,Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Off… https://t.co/aOxmfO0vOK,Tue Jan 24 17:49:17 +0000 2017,25694,131943,FALSE,823950814163140609
Twitter for iPhone,Great meeting with Ford CEO Mark Fields and General Motors CEO Mary Barra at the @WhiteHouse today. https://t.co/T0eIgO6LP8,Wed Jan 25 00:46:57 +0000 2017,18697,101012,FALSE,824055927200423936
Twitter for Android,Congratulations to @FoxNews for being number one in inauguration ratings. They were many times higher than FAKE NEWS @CNN - public is smart!,Wed Jan 25 02:16:19 +0000 2017,32107,162721,FALSE,824078417213747200
Twitter for Android,"If Chicago doesn't fix the horrible ""carnage"" going on, 228 shootings in 2017 with 42 killings (up 24% from 2016), I will send in the Feds!",Wed Jan 25 02:25:40 +0000 2017,56038,209363,FALSE,824080766288228352
Twitter for Android,"Big day planned on NATIONAL SECURITY tomorrow. Among many other things, we will build the wall!",Wed Jan 25 02:37:48 +0000 2017,53949,193872,FALSE,824083821889015809
Twitter for Android,"I will be asking for a major investigation into VOTER FRAUD, including those registered to vote in two states, those who are illegal and....",Wed Jan 25 12:10:01 +0000 2017,26155,129979,FALSE,824227824903090176
Twitter for Android,"even, those registered to vote who are dead (and many for a long time). Depending on results, we will strengthen up voting procedures!",Wed Jan 25 12:13:46 +0000 2017,18914,107227,FALSE,824228768227217408
Twitter for Android,I will be making my Supreme Court pick on Thursday of next week.Thank you!,Wed Jan 25 12:17:01 +0000 2017,21700,132199,FALSE,824229586091307008
Twitter for iPhone,I will be interviewed by @DavidMuir tonight at 10 o'clock on @ABC. Will be my first interview from the White House.… https://t.co/4zuOrRdcoc,Wed Jan 25 22:05:59 +0000 2017,12454,75988,FALSE,824377804590563339
Twitter Web Client,"Beginning today, the United States of America gets back control of its borders. Full speech from today @DHSgov:… https://t.co/8aDaHsAhg9",Thu Jan 26 00:03:33 +0000 2017,23095,109885,FALSE,824407390674157568
Twitter for iPhone,"As your President, I have no higher duty than to protect the lives of the American people. https://t.co/o7YNUNwb8f",Thu Jan 26 02:14:56 +0000 2017,29219,152335,FALSE,824440456813707265
Twitter for Android,"""@romoabcnews: .@DavidMuir first @POTUS interview since taking office.  Tonight on @ABCWorldNews @ABC2020 tonight. https://t.co/I4Vz1mRdBK""",Thu Jan 26 02:45:32 +0000 2017,6455,44924,FALSE,824448156935081984
Twitter for Android,Interview with David Muir of @ABC News in 10 minutes. Enjoy!,Thu Jan 26 02:48:25 +0000 2017,6517,53811,FALSE,824448880993509376
Twitter for Android,"Ungrateful TRAITOR Chelsea Manning, who should never have been released from prison, is now calling President Obama a weak leader. Terrible!",Thu Jan 26 11:04:24 +0000 2017,28033,128497,FALSE,824573698774601729
Twitter for Android,The U.S. has a 60 billion dollar trade deficit with Mexico. It has been a one-sided deal from the beginning of NAFTA with massive numbers...,Thu Jan 26 13:51:46 +0000 2017,25881,106893,FALSE,824615820391305216
Twitter for Android,"of jobs and companies lost. If Mexico is unwilling to pay for the badly needed wall, then it would be better to cancel the upcoming meeting.",Thu Jan 26 13:55:03 +0000 2017,28106,115631,FALSE,824616644370714627
Twitter for iPhone,"Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenMajLeader, @SpeakerRyan. Th… https://t.co/s4sTbSyBSR",Thu Jan 26 19:15:44 +0000 2017,9,9,FALSE,824697349335293952
Twitter for iPhone,"Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenateMajLdr, @SpeakerRyan. Th… https://t.co/ALSADGrwoe",Thu Jan 26 19:21:17 +0000 2017,11365,72438,FALSE,824698743630995457
Twitter for iPhone,Will be interviewed by @SeanHannity on @FoxNews at 10:00pm tonight. Enjoy!,Thu Jan 26 23:45:28 +0000 2017,10658,73559,FALSE,824765229527605248
Twitter for iPhone,Miami-Dade Mayor drops sanctuary policy. Right decision. Strong! https://t.co/MtPvaDC4jM,Thu Jan 26 23:53:37 +0000 2017,24835,112620,FALSE,824767281146245120
Twitter for Android,"Look forward to seeing final results of VoteStand. Gregg Phillips and crew say at least 3,000,000 votes were illegal. We must do better!",Fri Jan 27 13:12:52 +0000 2017,17319,88640,FALSE,824968416486387713
Twitter for Android,"Mexico has taken advantage of the U.S. for long enough. Massive trade deficits &amp; little help on the very weak border must change, NOW!",Fri Jan 27 13:19:10 +0000 2017,30604,160660,FALSE,824970003153842176
Twitter for iPhone,The #MarchForLife is so important. To all of you marching --- you have my full support!,Fri Jan 27 16:27:02 +0000 2017,45457,184954,FALSE,825017279209410561
Twitter for iPhone,.@VP Mike Pence will be speaking at today's #MarchForLife -- You have our full support! https://t.co/1jb53SEGV4,Fri Jan 27 16:30:29 +0000 2017,16032,88516,FALSE,825018149397463040
Twitter for iPhone,Statement on International Holocaust Remembrance Day: https://t.co/KjU0MOxCHk,Fri Jan 27 20:20:15 +0000 2017,10718,57833,FALSE,825075972659613696
Twitter for iPhone,Congratulations Secretary Mattis! https://t.co/mkuhbegzqS,Fri Jan 27 22:00:47 +0000 2017,19030,111729,FALSE,825101272982355968
Twitter for iPhone,I promise that our administration will ALWAYS have your back. We will ALWAYS be with you! https://t.co/D0aOWhOH4X,Fri Jan 27 23:46:22 +0000 2017,28954,149205,FALSE,825127844066054144
Twitter for Android,"The failing @nytimes has been wrong about me from the very beginning. Said I would lose the primaries, then the general election. FAKE NEWS!",Sat Jan 28 13:04:58 +0000 2017,20740,109402,FALSE,825328817833123840
Twitter for Android,Thr coverage about me in the @nytimes and the @washingtonpost gas been so false and angry that the times actually apologized to its.....,Sat Jan 28 13:08:42 +0000 2017,13676,79522,FALSE,825329757646618624
Twitter for Android,"...dwindling subscribers and readers.They got me wrong right from the beginning and still have not changed course, and never will. DISHONEST",Sat Jan 28 13:16:17 +0000 2017,15990,105413,FALSE,825331665509691393
Twitter for iPhone,"Today, we remember the crew of the Space Shuttle Challenger, 31 years later. #NeverForget https://t.co/OhshQsFRfl",Sat Jan 28 15:42:58 +0000 2017,32623,170093,FALSE,825368580325773312
Twitter for iPhone,I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,Sat Jan 28 22:50:06 +0000 2017,305,1300,FALSE,825476070946328584
Twitter for Android,Somebody with aptitude and conviction should buy the FAKE NEWS and failing @nytimes and either run it correctly or let it fold with dignity!,Sun Jan 29 13:00:32 +0000 2017,22256,111984,FALSE,825690087857995776
Twitter for Android,"Our country needs strong borders and extreme vetting, NOW. Look what is happening all over Europe and, indeed, the world - a horrible mess!",Sun Jan 29 13:08:18 +0000 2017,50439,218717,FALSE,825692045532618753
Twitter for Android,Christians in the Middle-East have been executed in large numbers. We cannot allow this horror to continue!,Sun Jan 29 15:03:58 +0000 2017,59432,223856,FALSE,825721153142521858
Twitter for Android,The joint statement of former presidential candidates John McCain &amp; Lindsey Graham is wrong - they are sadly weak on immigration. The two...,Sun Jan 29 21:45:58 +0000 2017,23764,107416,FALSE,825822320128303110
Twitter for Android,"...Senators should focus their energies on ISIS, illegal immigration and border security instead of always looking to start World War III.",Sun Jan 29 21:49:32 +0000 2017,42371,170039,FALSE,825823217025691648
Twitter for iPhone,Statement Regarding Recent Executive Order Concerning Extreme Vetting: https://t.co/f6JO60I0Ul,Sun Jan 29 23:28:50 +0000 2017,16894,69207,FALSE,825848204633731074
Twitter for iPhone,I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,Sun Jan 29 23:39:53 +0000 2017,11097,67714,FALSE,825850987348914184
Twitter for Android,"Only 109 people out of 325,000 were detained and held for questioning. Big problems at airports were caused by Delta computer outage,.....",Mon Jan 30 12:16:30 +0000 2017,30965,130943,FALSE,826041397232943104
Twitter for Android,protesters and the tears of Senator Schumer. Secretary Kelly said that all is going well with very few problems. MAKE AMERICA SAFE AGAIN!,Mon Jan 30 12:20:49 +0000 2017,24007,133963,FALSE,826042483155013632
Twitter for Android,There is nothing nice about searching for terrorists before they can enter our country. This was a big part of my campaign. Study the world!,Mon Jan 30 12:27:05 +0000 2017,34992,173239,FALSE,826044059647107073
Twitter for Android,"If the ban were announced with a one week notice, the ""bad"" would rush into our country during that week. A lot of bad ""dudes"" out there!",Mon Jan 30 13:31:00 +0000 2017,35502,171722,FALSE,826060143825666051
Twitter for Android,I have made my decision on who I will nominate for The United States Supreme Court. It will be announced live on Tuesday at 8:00 P.M. (W.H.),Mon Jan 30 13:43:25 +0000 2017,24983,127061,FALSE,826063267760046080
